id,neighbourhood_cleansed,price,property_type,room_type,availability_365,calculated_host_listings_count,host_response_time,host_response_rate,picture_url,Standardization_Score,Neighborhood_Impact
1269493351548755227,Élysée,,Room in hotel,Private room,110,6,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1269493351548755227/original/8f6d935d-d74b-4e7b-bd98-b88eacc02a38.jpeg,-1,-1
1269493351566155313,Élysée,,Room in hotel,Private room,103,6,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1269493351566155313/original/b025ff8a-5407-4d71-93f7-7fcdd2384eca.jpeg,-1,-1
1269493442366510321,Élysée,,Room in hotel,Private room,113,6,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1269493442366510321/original/627b3034-88bf-4593-8554-03241807d83b.jpeg,-1,-1
1269493454592994946,Élysée,,Room in hotel,Private room,113,6,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1269493454592994946/original/1599d5ab-5176-4508-a5bc-de30c3a6332a.jpeg,-1,-1
1269493520264076912,Élysée,,Room in hotel,Private room,60,6,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1269493520264076912/original/f7f17a94-268d-4925-8522-bced97971204.png,-1,-1
1269493536112971078,Élysée,,Room in hotel,Private room,100,6,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1269493536112971078/original/6aa17747-c1ca-434d-9d14-98939b42c34e.jpeg,-1,-1
1268076809370351470,Élysée,,Entire rental unit,Entire home/apt,113,816,within a day,87.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1268076809370351470/original/5884b3c5-2510-4a71-b4a1-7fb7cc35069c.jpeg,-1,-1
1269494188115535130,Élysée,,Room in hotel,Private room,89,2,,,https://a0.muscache.com/pictures/prohost-api/Hosting-1269494188115535130/original/39ff6601-7c3a-4bb1-9e9e-f6cf49fcb104.png,-1,-1
1269494188198311155,Élysée,,Room in hotel,Private room,109,2,,,https://a0.muscache.com/pictures/prohost-api/Hosting-1269494188198311155/original/5e8f368b-4cab-456b-8cd7-c45bdedd669b.jpeg,-1,-1
1269296864116020154,Élysée,,Entire rental unit,Entire home/apt,328,7,within a few hours,100.0,https://a0.muscache.com/pictures/miso/Hosting-1269296864116020154/original/dcefab59-8b63-4a09-9b2d-a2bd56aeb813.jpeg,-1,-1
1269561851679224854,Élysée,,Entire rental unit,Entire home/apt,287,19,within an hour,98.0,https://a0.muscache.com/pictures/hosting/Hosting-1248521657577828228/original/993f257c-b96e-4fae-b020-6e96c0e950e8.jpeg,-1,-1
1269303791003848605,Élysée,,Entire rental unit,Entire home/apt,0,1,within an hour,100.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI2OTMwMzc5MTAwMzg0ODYwNQ==/original/f7803adf-439d-4377-8de7-d99e318c8c4c.jpeg,-1,-1
1270056156796467013,Élysée,,Entire rental unit,Entire home/apt,296,184,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1270056156796467013/original/eae40193-a539-43f6-9cb2-14a1954a2e5c.jpeg,-1,-1
1272440379259864615,Élysée,,Entire rental unit,Entire home/apt,318,137,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1272440379259864615/original/4a3c88d1-1406-432c-89a1-fe792e64e257.jpeg,-1,-1
1272489086802481226,Élysée,,Entire rental unit,Entire home/apt,231,1,within an hour,100.0,https://a0.muscache.com/pictures/miso/Hosting-1272489086802481226/original/1a88e95b-4c7f-4037-93c9-52bdbbb74880.jpeg,-1,-1
1272615347044029360,Élysée,,Entire rental unit,Entire home/apt,12,1,within an hour,100.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI3MjYxNTM0NzA0NDAyOTM2MA==/original/fb340883-ca51-49bc-bcc5-2e75345bf978.jpeg,-1,-1
1272818527248687654,Élysée,,Entire rental unit,Entire home/apt,154,1,within an hour,100.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI3MjgxODUyNzI0ODY4NzY1NA%3D%3D/original/c70ac95e-f19e-4bcb-be79-89b9b7bae61e.jpeg,-1,-1
1275118952980820130,Élysée,,Private room in rental unit,Private room,237,1,within an hour,100.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI3NTExODk1Mjk4MDgyMDEzMA%3D%3D/original/a8a5e3cc-ec39-452b-b360-2856630eae86.jpeg,-1,-1
1271817977921885736,Élysée,,Entire rental unit,Entire home/apt,28,20,within an hour,100.0,https://a0.muscache.com/pictures/miso/Hosting-1271817977921885736/original/6d63ae81-db67-42b0-9d2a-4043ff963f2f.jpeg,-1,-1
1275291279234373641,Élysée,,Entire rental unit,Entire home/apt,365,23,within an hour,77.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1275291279234373641/original/32c3164a-c336-43e6-bb3f-1478de882e72.jpeg,-1,-1
1275291512550686417,Élysée,,Entire rental unit,Entire home/apt,365,23,within an hour,77.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1275291512550686417/original/29fe0377-6941-4cf1-9026-5e9917bfef6f.jpeg,-1,-1
1274455081305702680,Élysée,,Entire rental unit,Entire home/apt,257,1,a few days or more,0.0,https://a0.muscache.com/pictures/miso/Hosting-1274455081305702680/original/5270e382-e633-4507-add2-ec393faeb63c.jpeg,-1,-1
1275557477315609484,Élysée,,Entire rental unit,Entire home/apt,331,11,within an hour,99.0,https://a0.muscache.com/pictures/miso/Hosting-1275557477315609484/original/6ff78cdb-a443-4bef-9fd9-0b4f75470125.jpeg,-1,-1
1275837505041808017,Élysée,,Entire condo,Entire home/apt,155,1,within an hour,100.0,https://a0.muscache.com/pictures/miso/Hosting-1275837505041808017/original/d3f38c92-6d61-4697-a8d3-83a6090e8e6f.jpeg,-1,-1
1276702153702321112,Élysée,,Entire rental unit,Entire home/apt,251,1,within a few hours,100.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI3NjcwMjE1MzcwMjMyMTExMg%3D%3D/original/6806e981-1b86-4b1f-ad8e-7abd7ad5018c.jpeg,-1,-1
1278935605350165051,Élysée,,Entire rental unit,Entire home/apt,198,816,within a day,87.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1278935605350165051/original/a00666d1-37ac-4b3c-b414-ca027dac58e6.jpeg,-1,-1
1283236604218480987,Élysée,,Entire rental unit,Entire home/apt,1,37,within an hour,93.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI4MzIzNjYwNDIxODQ4MDk4Nw%3D%3D/original/23dd0344-991c-4108-84ee-59c3c84b86d4.jpeg,-1,-1
1283244657463277799,Élysée,,Entire rental unit,Entire home/apt,288,6,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1283244657463277799/original/564462d0-24c0-4323-8129-8df9b89ec43c.jpeg,-1,-1
1284572246056631015,Élysée,,Entire townhouse,Entire home/apt,275,2,within an hour,94.0,https://a0.muscache.com/pictures/miso/Hosting-1284572246056631015/original/7e6bcea2-ab79-486a-bf8d-47412c015393.jpeg,-1,-1
1287672584926630071,Élysée,,Entire rental unit,Entire home/apt,0,137,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1287672584926630071/original/d5becdde-95a8-43be-a363-cc3c510fcc82.jpeg,-1,-1
1284606734534449533,Élysée,,Entire rental unit,Entire home/apt,329,24,within an hour,100.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI4NDYwNjczNDUzNDQ0OTUzMw==/original/a1e4f3b5-f6f5-4dc8-8b4e-21155e9fc067.jpeg,-1,-1
1284709166259439880,Élysée,,Entire rental unit,Entire home/apt,293,2,within an hour,94.0,https://a0.muscache.com/pictures/miso/Hosting-1284709166259439880/original/d0d09c51-031d-4be1-937a-a4b1f5878c6f.jpeg,-1,-1
1287908573126344532,Élysée,,Entire rental unit,Entire home/apt,349,1,a few days or more,0.0,https://a0.muscache.com/pictures/miso/Hosting-1287908573126344532/original/435454ee-93ea-4908-a71b-4b0f491cd8d5.jpeg,-1,-1
1285307525574160352,Élysée,,Private room in rental unit,Private room,0,1,,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI4NTMwNzUyNTU3NDE2MDM1Mg%3D%3D/original/acbf435c-1629-4b3e-a450-273722b4e2d1.jpeg,-1,-1
1288253423887702560,Élysée,,Entire rental unit,Entire home/apt,189,12,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1288253423887702560/original/06f5a29c-8ce7-4ebb-9909-49d7c6c8b949.jpeg,-1,-1
1285364319884947120,Élysée,,Entire rental unit,Entire home/apt,345,1,within an hour,80.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI4NTM2NDMxOTg4NDk0NzEyMA==/original/ca751ea1-c956-48f9-b7a1-4eaebb96e8e0.jpeg,-1,-1
1288370164683450443,Élysée,,Private room in bed and breakfast,Private room,286,1,within an hour,100.0,https://a0.muscache.com/pictures/miso/Hosting-1288370164683450443/original/e927a3b3-d4df-4abf-bbac-9f7bbff1e0f7.jpeg,-1,-1
1285496674837706980,Élysée,,Entire rental unit,Entire home/apt,9,170,within an hour,95.0,https://a0.muscache.com/pictures/miso/Hosting-1285496674837706980/original/bdd663ac-833f-40ba-82a8-59c325339224.jpeg,-1,-1
1285498139587761956,Élysée,,Entire rental unit,Entire home/apt,314,170,within an hour,95.0,https://a0.muscache.com/pictures/miso/Hosting-1285498139587761956/original/d8b02d99-1d56-4838-88dc-7ee638f25481.jpeg,-1,-1
1285510217140851327,Élysée,,Entire rental unit,Entire home/apt,288,170,within an hour,95.0,https://a0.muscache.com/pictures/miso/Hosting-1285510217140851327/original/8429395c-048a-4539-af7b-d147f3547ea6.jpeg,-1,-1
1285627786957993227,Élysée,,Entire rental unit,Entire home/apt,162,1,,,https://a0.muscache.com/pictures/hosting/Hosting-1285627786957993227/original/96248de9-e445-498d-b541-96ef93a63400.jpeg,-1,-1
1290184003932520207,Élysée,,Room in hotel,Private room,89,4,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1290184003932520207/original/bdcf47ea-f459-4417-b896-b584318b1074.jpeg,-1,-1
1290184004060132186,Élysée,,Room in hotel,Private room,80,4,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1290184004060132186/original/276b09af-e458-4e20-b7b1-a1ff6af1b78d.jpeg,-1,-1
1286084136478152023,Élysée,,Entire rental unit,Entire home/apt,96,46,within an hour,100.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI4NjA4NDEzNjQ3ODE1MjAyMw%3D%3D/original/46981284-58d7-4110-9989-65d7240045d5.jpeg,-1,-1
1289119767230489762,Élysée,,Entire rental unit,Entire home/apt,354,73,,,https://a0.muscache.com/pictures/miso/Hosting-1289119767230489762/original/6067ce50-ef1d-4b1c-b5ec-1fb799780aff.jpeg,-1,-1
1289640515857256317,Élysée,,Room in hotel,Private room,88,4,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1289640515857256317/original/00650c25-cb7e-46d3-9203-56b567419a55.jpeg,-1,-1
1289640599859654330,Élysée,,Room in hotel,Private room,93,4,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1289640599859654330/original/87c400a9-c27f-460a-8bfb-23e50d7e9126.jpeg,-1,-1
1290708750763892346,Élysée,,Entire rental unit,Entire home/apt,365,6,a few days or more,14.0,https://a0.muscache.com/pictures/hosting/Hosting-1290708750763892346/original/f9ec8e7b-8cc2-4140-9514-45ab4aaa3aff.jpeg,-1,-1
1291177187994184418,Élysée,,Entire rental unit,Entire home/apt,361,45,within an hour,94.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1291177187994184418/original/fc1632dd-f67e-4fec-b9e2-716292bf647f.jpeg,-1,-1
1291291872464104905,Élysée,,Entire rental unit,Entire home/apt,319,121,within an hour,100.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI5MTI5MTg3MjQ2NDEwNDkwNQ==/original/511d2d97-9bd3-4608-b368-d5e113e4da58.jpeg,-1,-1
1294710856950562405,Élysée,,Entire rental unit,Entire home/apt,229,1,within an hour,100.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI5NDcxMDg1Njk1MDU2MjQwNQ%3D%3D/original/82320516-4b4d-4f5e-958a-f5479f309351.jpeg,-1,-1
1293228641089895648,Élysée,,Entire rental unit,Entire home/apt,346,2,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1293228641089895648/original/7a4efd27-f9c1-4e03-874e-403fa1f47239.jpeg,-1,-1
1293282016377861526,Élysée,,Entire rental unit,Entire home/apt,337,11,within an hour,99.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI5MzI4MjAxNjM3Nzg2MTUyNg%3D%3D/original/03672c93-cd96-40e5-893c-5eb96712cc5a.jpeg,-1,-1
1293390735268278511,Élysée,,Entire rental unit,Entire home/apt,120,19,within an hour,98.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1293390735268278511/original/5fb3dace-97bb-4912-a096-56bc48c18c3f.jpeg,-1,-1
1295528468707245785,Élysée,,Private room in bed and breakfast,Private room,168,2,within a few hours,100.0,https://a0.muscache.com/pictures/hosting/Hosting-1295528468707245785/original/e216346f-a5f3-442e-bb97-5873e7a79fa9.jpeg,-1,-1
1295725018875092598,Élysée,,Entire rental unit,Entire home/apt,340,204,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1295725018875092598/original/4f2b022a-79c4-401c-bd91-0977ad5fe50d.jpeg,-1,-1
1295725387409620418,Élysée,,Entire rental unit,Entire home/apt,320,204,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1295725387409620418/original/b2d862dc-138d-416b-b4f1-43cb6318aa52.jpeg,-1,-1
1295725758773317286,Élysée,,Entire rental unit,Entire home/apt,317,204,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1295725758773317286/original/ece25359-88b1-456f-915e-07d7323cbe93.jpeg,-1,-1
1295726126352827317,Élysée,,Entire rental unit,Entire home/apt,315,204,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1295726126352827317/original/e6094d59-00c3-46dc-94eb-5249d1dd028a.jpeg,-1,-1
1299263750098508972,Élysée,,Entire rental unit,Entire home/apt,334,46,within a few hours,79.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1299263750098508972/original/833ef522-637b-442d-be66-1a7d13c9136e.jpeg,-1,-1
1297098776025027363,Élysée,,Entire rental unit,Entire home/apt,317,11,within an hour,99.0,https://a0.muscache.com/pictures/miso/Hosting-1297098776025027363/original/66a3dc53-452f-410c-9498-b02f0d9278a6.jpeg,-1,-1
1302698857800521651,Élysée,,Entire rental unit,Entire home/apt,292,184,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1302698857800521651/original/669b3924-609c-4402-b2cf-d21a09bef8b0.jpeg,-1,-1
1299142520420518640,Élysée,,Entire rental unit,Entire home/apt,323,29,within a few hours,69.0,https://a0.muscache.com/pictures/miso/Hosting-1197629999250158919/original/3ce4f621-32d8-4e3c-a29a-c803baa09d65.jpeg,-1,-1
1299146400486795379,Élysée,,Entire rental unit,Entire home/apt,258,36,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1299146400486795379/original/cd703c17-db2c-4e0b-aaba-be30154aedbd.jpeg,-1,-1
1303827693187247038,Élysée,,Room in hotel,Private room,320,45,within an hour,100.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTMwMzgyNzY5MzE4NzI0NzAzOA%3D%3D/original/144c71db-018a-4523-a748-9dc9edf8ac2d.jpeg,-1,-1
1304161166514585182,Élysée,,Private room in rental unit,Private room,133,1,,,https://a0.muscache.com/pictures/miso/Hosting-1304161166514585182/original/734f20e3-82ec-4deb-acd8-3ec4d1930b6a.jpeg,-1,-1
1304187220066215836,Élysée,,Entire rental unit,Entire home/apt,286,102,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1304187220066215836/original/515cbed1-9075-4fdf-923c-1a525f2d9d78.jpeg,-1,-1
1303490442547957741,Élysée,,Room in hotel,Private room,347,45,within an hour,100.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTMwMzQ5MDQ0MjU0Nzk1Nzc0MQ%3D%3D/original/39d86b97-682d-4adb-bc2d-7b45bd52051f.jpeg,-1,-1
1303499542785783641,Élysée,,Room in hotel,Private room,360,45,within an hour,100.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTMwMzQ5OTU0Mjc4NTc4MzY0MQ%3D%3D/original/00358ab3-6f5f-4441-9f46-a53868a3fc18.jpeg,-1,-1
1301287484915362172,Élysée,,Entire rental unit,Entire home/apt,335,90,within a day,74.0,https://a0.muscache.com/pictures/miso/Hosting-1301287484915362172/original/f222a95c-6e6f-40e3-a2c1-f32b42e1d409.jpeg,-1,-1
1303597109114692998,Élysée,,Entire rental unit,Entire home/apt,332,121,within an hour,100.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTMwMzU5NzEwOTExNDY5Mjk5OA==/original/63ff47fd-3503-4597-bc84-34dbe3e5230c.jpeg,-1,-1
1303674009398073129,Élysée,,Room in hotel,Private room,352,45,within an hour,100.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTMwMzY3NDAwOTM5ODA3MzEyOQ%3D%3D/original/77080088-eb24-40c1-9f59-8a984f9d2f41.jpeg,-1,-1
1304972815275099930,Élysée,,Entire rental unit,Entire home/apt,134,1,within an hour,100.0,https://a0.muscache.com/pictures/miso/Hosting-1304972815275099930/original/3016cb32-3678-450c-9d4d-af5b269a4e36.jpeg,-1,-1
1305824687845673893,Élysée,,Entire rental unit,Entire home/apt,309,135,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1305824687845673893/original/38d9808d-d3cd-4773-99ed-5be0693ec242.jpeg,-1,-1
1308500614364749943,Élysée,,Entire rental unit,Entire home/apt,0,137,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1308500614364749943/original/3c16abbd-83f4-41c6-bb44-c2c0c74750c6.jpeg,-1,-1
1306318103268783782,Élysée,,Entire rental unit,Entire home/apt,337,11,within a day,80.0,https://a0.muscache.com/pictures/miso/Hosting-1165206329618730844/original/056abaec-32cf-4255-a88e-d69193f0f51f.jpeg,-1,-1
1308698544662556346,Élysée,,Entire rental unit,Entire home/apt,364,1,within a day,100.0,https://a0.muscache.com/pictures/miso/Hosting-1308698544662556346/original/8020660b-d11b-4303-bf94-d3f6ba93b232.jpeg,-1,-1
1308836268645549809,Élysée,,Entire rental unit,Entire home/apt,338,816,within a day,87.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1308836268645549809/original/c53cac5e-0ec2-45c9-9039-e57aa780b52f.jpeg,-1,-1
1309215137834795285,Élysée,,Entire rental unit,Entire home/apt,316,8,within an hour,100.0,https://a0.muscache.com/pictures/miso/Hosting-1309215137834795285/original/ea0a619e-1574-4fab-a77b-2c4501f77d54.jpeg,-1,-1
1309224596320319012,Élysée,,Entire rental unit,Entire home/apt,290,45,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1309224596320319012/original/db95ad10-34e9-4942-9aaf-9b4d8361ac49.jpeg,-1,-1
1309267923028220545,Élysée,,Entire rental unit,Entire home/apt,43,33,within an hour,100.0,https://a0.muscache.com/pictures/miso/Hosting-1309267923028220545/original/7731098c-6aa5-4381-b1a6-1d17f6f88b69.jpeg,-1,-1
1307055083959854928,Élysée,,Entire rental unit,Entire home/apt,343,7,within an hour,98.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTMwNzA1NTA4Mzk1OTg1NDkyOA%3D%3D/original/7e108225-3da0-44ed-bf21-041535f490fd.jpeg,-1,-1
1310138867495394016,Élysée,,Entire rental unit,Entire home/apt,0,26,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1310138867495394016/original/a4aab040-6f90-4a15-a0d1-48d8557ebbb4.jpeg,-1,-1
1307884086761976229,Élysée,,Entire rental unit,Entire home/apt,314,137,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1307884086761976229/original/1db50110-a09b-492d-99ba-a7f5f1316e38.jpeg,-1,-1
1310806498332151969,Élysée,,Entire rental unit,Entire home/apt,361,15,within an hour,100.0,https://a0.muscache.com/pictures/miso/Hosting-1310806498332151969/original/e7b5b653-d38b-4e25-8827-07774d11a5de.jpeg,-1,-1
1311042875630971017,Élysée,,Entire rental unit,Entire home/apt,90,2,within a few hours,100.0,https://a0.muscache.com/pictures/airflow/Hosting-1311042875630971017/original/4a3ff8dd-0549-472a-9cd0-6ac95c25da55.jpg,-1,-1
1313040446189580068,Élysée,,Entire rental unit,Entire home/apt,0,816,within a day,87.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1313040446189580068/original/866a709d-22ec-43ca-bfad-7eebbd163afd.jpeg,-1,-1
1313660429649232916,Élysée,,Entire rental unit,Entire home/apt,247,191,within an hour,99.0,https://a0.muscache.com/pictures/miso/Hosting-1313660429649232916/original/95caaed9-69ba-4119-8aff-86e2601e657e.jpeg,-1,-1
1312413721541390378,Élysée,,Entire rental unit,Entire home/apt,94,1,,,https://a0.muscache.com/pictures/miso/Hosting-1312413721541390378/original/74cf5239-988d-4d69-8d32-e8abce14b935.jpeg,-1,-1
1316470489716405381,Élysée,,Entire rental unit,Entire home/apt,112,6,within an hour,100.0,https://a0.muscache.com/pictures/hosting/Hosting-1316470489716405381/original/f76bfcfe-007a-495c-b93a-b10a9a99a397.jpeg,-1,-1
1317136448398919822,Élysée,,Entire rental unit,Entire home/apt,61,6,within an hour,100.0,https://a0.muscache.com/pictures/hosting/Hosting-1317136448398919822/original/2de7b6f1-0356-448d-b69c-eda85b289d73.jpeg,-1,-1
1317563310400162858,Élysée,,Entire rental unit,Entire home/apt,71,1,within an hour,81.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTMxNzU2MzMxMDQwMDE2Mjg1OA==/original/c759d406-aeda-46e6-bd81-afa53bd670bb.jpeg,-1,-1
1317938676577447008,Élysée,,Entire rental unit,Entire home/apt,179,102,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1317938676577447008/original/d4206f16-5016-4ec2-a279-f466d87e235e.jpeg,-1,-1
1325315121866414688,Élysée,,Entire rental unit,Entire home/apt,345,1,a few days or more,30.0,https://a0.muscache.com/pictures/miso/Hosting-1325315121866414688/original/a9a9d32f-b8fb-45b4-aa6f-17c5fd990437.jpeg,-1,-1
1319453483630703270,Élysée,,Entire rental unit,Entire home/apt,342,22,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1319453483630703270/original/a99016c1-ce7d-401a-a271-d5d0a26b2fba.jpeg,-1,-1
1320207239767438775,Élysée,,Entire rental unit,Entire home/apt,139,69,within an hour,95.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1320207239767438775/original/f9c2d5f4-1161-4ce3-8824-fe4749c0a9fd.jpeg,-1,-1
1320223349931787666,Élysée,,Entire rental unit,Entire home/apt,148,69,within an hour,95.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1320223349931787666/original/f1591474-aee7-40ee-ad47-5269a7bbb5d4.jpeg,-1,-1
1320250016766257161,Élysée,,Entire rental unit,Entire home/apt,150,69,within an hour,95.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1320250016766257161/original/bc63cdd7-99fc-46a5-a02d-65e552c0b3d7.jpeg,-1,-1
1320258810840921315,Élysée,,Entire rental unit,Entire home/apt,234,1,within an hour,100.0,https://a0.muscache.com/pictures/airflow/Hosting-1320258810840921315/original/5184f174-8f39-42ce-baa2-dd61751eeb01.jpg,-1,-1
1320263207519651164,Élysée,,Entire rental unit,Entire home/apt,165,191,within an hour,99.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1320263207519651164/original/066c9c37-d9f6-4cdc-be02-5272a571ce08.jpeg,-1,-1
1320274711298208163,Élysée,,Entire rental unit,Entire home/apt,240,69,within an hour,95.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1320274711298208163/original/769ee204-eaf1-4824-8ae0-e60ac73b6b24.jpeg,-1,-1
1320308926694652703,Élysée,,Entire rental unit,Entire home/apt,149,69,within an hour,95.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1320308926694652703/original/a69e0b9a-67fc-447c-9e65-80104cf212dd.jpeg,-1,-1
1320310415624536887,Élysée,,Entire rental unit,Entire home/apt,142,69,within an hour,95.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1320310415624536887/original/6980264d-025c-42a1-9e05-7535b64289d8.jpeg,-1,-1
1320312433000302005,Élysée,,Entire rental unit,Entire home/apt,247,69,within an hour,95.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1320312433000302005/original/6e4d8f07-fd96-47ab-8c1b-4879684825c8.jpeg,-1,-1
1325901618387340126,Élysée,,Entire rental unit,Entire home/apt,352,1,,,https://a0.muscache.com/pictures/prohost-api/Hosting-1325901618387340126/original/32a6f2fe-805f-4673-960c-5f342e750c50.jpeg,-1,-1
1325906237609102167,Élysée,,Entire rental unit,Entire home/apt,350,26,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1325906237609102167/original/2ddce178-6f94-4a87-bd52-21e8700c2cb5.jpeg,-1,-1
1323409381525228834,Élysée,,Entire rental unit,Entire home/apt,365,2,within an hour,96.0,https://a0.muscache.com/pictures/65ba215d-f5b9-4f41-8ea4-f6d105f6d891.jpg,-1,-1
1323735956346363002,Élysée,,Entire rental unit,Entire home/apt,312,5,within an hour,98.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1323735956346363002/original/aaf4e2ab-d09c-4bc4-b23f-097cdfab24dc.jpeg,-1,-1
1323754562761490527,Élysée,,Entire rental unit,Entire home/apt,295,2,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1323754562761490527/original/423de303-343d-4667-9909-6d14f15da3ed.jpeg,-1,-1
1323786781876906576,Élysée,,Entire rental unit,Entire home/apt,263,12,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1323786781876906576/original/25eea230-c326-4ff1-8104-5834cdc6452f.jpeg,-1,-1
1327809179099410950,Élysée,,Entire rental unit,Entire home/apt,349,3,within an hour,100.0,https://a0.muscache.com/pictures/hosting/Hosting-1327809179099410950/original/5152586d-8680-438b-8feb-62cbc28e93af.jpeg,-1,-1
1326234956034790379,Élysée,,Entire rental unit,Entire home/apt,292,41,within an hour,99.0,https://a0.muscache.com/pictures/miso/Hosting-1326234956034790379/original/72c913a5-4658-423d-8ad7-730e87939ae1.jpeg,-1,-1
1328074955265919754,Élysée,,Entire rental unit,Entire home/apt,108,1,within an hour,100.0,https://a0.muscache.com/pictures/miso/Hosting-1328074955265919754/original/30431ad5-0a00-4b41-8487-4f10fe8f82e7.jpeg,-1,-1
